transaction_id,sale_date,sale_time,customer_id,gender,age,age_group,city,store_branch,membership_tier,sales_channel,category,product_name,quantity,price_per_unit,cogs,discount_event,discount_pct,discount_amount,total_sale,profit,profit_margin_pct,payment_method,customer_rating,return_flag
Txn-00917,2024-03-11,14:54:00,Cust-0055,Male,52,46-60,Narayanganj,Deobhog,Bronze,Online,Electronics,Smartwatch,5,1013.99,663.54,Flash Sale,10,507.0,4562.95,1245.25,27.29,Mobile Payment,4.9,Yes
Txn-00918,2024-01-08,11:19:00,Cust-0379,Female,32,26-35,Dhaka,Dhanmondi,Silver,Mobile App,Home & Garden,Pillow Set,5,26.37,11.84,,,,131.85,72.65,55.1,Gift Card,3.4,No
Txn-00919,2023-04-27,11:16:00,Cust-0394,Female,65,60+,Dhaka,Dhanmondi,Silver,In-Store,Sports,Water Bottle,1,179.36,77.46,,,,179.36,101.9,56.81,Debit Card,2.2,No
Txn-00920,2024-07-08,20:05:00,Cust-0416,Male,56,46-60,Narayanganj,Tanbazar,Bronze,Mobile App,Home & Garden,Plant Pot,1,48.12,25.97,Eid Sale,20,9.62,38.5,12.53,32.55,Debit Card,2.1,No
Txn-00921,2023-03-12,11:37:00,Cust-0003,Male,55,46-60,Mymensingh,Charpara,Bronze,In-Store,Clothing,Boots,3,24.99,10.27,,,,74.97,44.16,58.9,Gift Card,4.8,No
Txn-00922,2023-09-11,11:10:00,Cust-0095,Male,30,26-35,Narayanganj,Deobhog,Silver,In-Store,Clothing,T-Shirt,2,125.52,46.32,Weekend Deal,10,25.1,225.94,133.3,59.0,Gift Card,4.5,No
Txn-00923,2023-07-12,16:15:00,Cust-0031,Male,61,60+,Chittagong,Gec Circle,Gold,Online,Books & Stationery,Art Supplies,1,50.99,21.61,Eid Sale,15,7.65,43.34,21.73,50.14,Gift Card,2.6,No
Txn-00924,2023-10-03,13:54:00,Cust-0456,Female,33,26-35,Sylhet,Ambarkhana,Platinum,Mobile App,Clothing,Hoodie,2,74.92,26.24,,,,149.84,97.36,64.98,Credit Card,4.0,No
Txn-00925,2024-08-13,12:41:00,Cust-0298,Male,59,46-60,Rajshahi,Shaheb Bazar,Silver,Mobile App,Clothing,Dress,1,46.13,23.05,,,,46.13,23.08,50.03,Mobile Payment,1.5,No
Txn-00926,2023-04-26,16:41:00,Cust-0108,Female,61,60+,Sylhet,Zindabazar,Gold,Online,Clothing,T-Shirt,1,112.14,46.77,,,,112.14,65.37,58.29,Debit Card,4.9,No
Txn-00927,2024-06-15,17:28:00,Cust-0340,Female,61,60+,Comilla,Tomsom Bridge,Non-Member,Online,Food & Grocery,Olive Oil,1,16.37,10.32,,,,16.37,6.05,36.96,Debit Card,2.7,No
Txn-00928,2024-03-19,15:03:00,Cust-0401,Male,20,18-25,Rajshahi,Upashahar,Non-Member,Online,Electronics,Monitor,1,810.21,459.03,Eid Sale,10,81.02,729.19,270.16,37.05,Credit Card,2.7,No
Txn-00929,2024-06-26,11:29:00,Cust-0179,Female,39,36-45,Sylhet,Ambarkhana,Non-Member,In-Store,Home & Garden,Rug,2,145.82,64.36,Clearance,20,58.33,233.31,104.59,44.83,Mobile Payment,1.9,No
Txn-00930,2023-01-18,18:41:00,Cust-0249,Male,33,26-35,Mymensingh,Ganginar Par,Gold,Online,Books & Stationery,Art Supplies,2,78.99,31.3,,,,157.98,95.38,60.37,Debit Card,3.1,No
Txn-00931,2023-10-06,19:33:00,Cust-0410,Male,52,46-60,Khulna,Boyra,Silver,Online,Home & Garden,Pillow Set,2,25.68,13.68,,,,51.36,24.0,46.73,Credit Card,4.0,No
Txn-00932,2024-07-23,19:36:00,Cust-0410,Male,52,46-60,Khulna,Boyra,Silver,Mobile App,Beauty,Body Lotion,1,117.52,52.15,New Year Sale,25,29.38,88.14,35.99,40.83,Debit Card,1.0,No
Txn-00933,2023-04-22,18:46:00,Cust-0392,Female,22,18-25,Dhaka,Motijheel,Silver,Mobile App,Books & Stationery,Textbook,1,57.2,18.87,Flash Sale,25,14.3,42.9,24.03,56.01,Debit Card,1.4,No
Txn-00934,2023-07-20,19:20:00,Cust-0024,Female,27,26-35,Khulna,Boyra,Bronze,Mobile App,Sports,Water Bottle,1,102.21,46.0,,,,102.21,56.21,54.99,Cash,3.8,No
Txn-00935,2023-05-21,13:55:00,Cust-0023,Female,31,26-35,Narayanganj,Tanbazar,Silver,In-Store,Food & Grocery,Chocolate Box,5,27.68,14.14,Weekend Deal,20,27.68,110.72,40.02,36.15,Credit Card,1.9,No
Txn-00936,2023-09-20,9:37:00,Cust-0210,Female,44,36-45,Dhaka,Mirpur,Bronze,In-Store,Clothing,Sneakers,4,166.11,80.39,,,,664.44,342.88,51.6,Gift Card,1.5,No
Txn-00937,2024-09-04,16:40:00,Cust-0481,Female,38,36-45,Mymensingh,Charpara,Bronze,In-Store,Food & Grocery,Organic Coffee,1,31.18,16.37,,,,31.18,14.81,47.5,Mobile Payment,4.5,No
Txn-00938,2024-05-30,16:59:00,Cust-0295,Male,38,36-45,Sylhet,Zindabazar,Bronze,In-Store,Home & Garden,Bed Sheets,1,139.59,63.31,Clearance,25,34.9,104.69,41.38,39.53,Cash,4.9,No
Txn-00939,2024-11-14,14:11:00,Cust-0422,Male,49,46-60,Mymensingh,Ganginar Par,Non-Member,In-Store,Beauty,Moisturizer,2,91.12,30.01,,,,182.24,122.22,67.07,Debit Card,2.8,No
Txn-00940,2023-08-20,17:02:00,Cust-0061,Female,34,26-35,Narayanganj,Tanbazar,Bronze,In-Store,Food & Grocery,Tea Set,4,39.49,21.52,Flash Sale,10,15.8,142.16,56.08,39.45,Mobile Payment,2.5,No
Txn-00941,2023-02-05,16:43:00,Cust-0432,Female,47,46-60,Sylhet,Ambarkhana,,In-Store,Books & Stationery,Notebook,1,11.36,3.53,Flash Sale,5,0.57,10.79,7.26,67.28,Credit Card,2.1,No
Txn-00942,2024-07-22,19:33:00,Cust-0487,Female,57,46-60,Narayanganj,Deobhog,Bronze,Online,Sports,Jump Rope,5,44.12,21.17,,,,220.6,114.75,52.02,Credit Card,3.4,No
Txn-00943,2023-10-13,14:38:00,Cust-0110,Male,45,36-45,Comilla,Kandirpar,Silver,Mobile App,Electronics,Headphones,1,638.43,402.41,,,,638.43,236.02,36.97,Credit Card,4.6,No
Txn-00944,2024-12-18,16:54:00,Cust-0058,Male,23,18-25,Rajshahi,Shaheb Bazar,Bronze,Mobile App,Toys & Kids,Stuffed Animal,2,137.31,70.12,,,,274.62,134.38,48.93,Credit Card,3.2,No
Txn-00945,2023-05-10,13:03:00,Cust-0261,Female,69,60+,Khulna,Boyra,Gold,Online,Clothing,Dress,1,141.67,60.74,,,,141.67,80.93,57.13,Debit Card,3.2,No
Txn-00946,2023-02-15,15:54:00,Cust-0430,,25,18-25,Rajshahi,Upashahar,Platinum,In-Store,Food & Grocery,Olive Oil,1,49.16,29.27,Weekend Deal,10,4.92,44.24,14.97,33.84,Mobile Payment,3.9,No
Txn-00947,2023-11-26,15:43:00,Cust-0142,Male,53,46-60,Dhaka,Gulshan,Gold,In-Store,Sports,Yoga Mat,1,21.12,8.53,,,,21.12,12.59,59.61,Debit Card,1.7,No
Txn-00948,2024-10-14,16:05:00,Cust-0353,Male,65,60+,Comilla,Kandirpar,Bronze,Mobile App,Food & Grocery,Chocolate Box,1,57.42,35.46,Weekend Deal,15,8.61,48.81,13.35,27.35,Gift Card,1.1,No
Txn-00949,2023-12-28,14:43:00,Cust-0059,Female,48,46-60,Rajshahi,,Non-Member,Online,Home & Garden,Plant Pot,1,93.03,48.55,Weekend Deal,20,18.61,74.42,25.87,34.76,Gift Card,4.6,No
Txn-00950,2023-06-29,19:18:00,Cust-0257,Female,64,60+,Sylhet,Zindabazar,Bronze,Mobile App,Electronics,Camera,1,600.2,369.25,,,,600.2,230.95,38.48,Cash,1.0,No
Txn-00951,2023-09-09,15:40:00,Cust-0175,Female,18,18-25,Sylhet,Zindabazar,Bronze,In-Store,Clothing,Suit,1,185.12,68.96,Flash Sale,25,46.28,138.84,69.88,50.33,Mobile Payment,1.6,No
Txn-00952,2023-08-22,21:23:00,Cust-0339,Male,29,26-35,Narayanganj,Tanbazar,Silver,Mobile App,Electronics,Camera,1,499.68,318.06,,,,499.68,181.62,36.35,Mobile Payment,1.2,No
Txn-00953,2024-02-25,16:39:00,Cust-0286,Male,26,26-35,Dhaka,Dhanmondi,Silver,In-Store,Toys & Kids,Action Figure,1,120.11,59.29,Weekend Deal,10,12.01,108.1,48.81,45.15,Cash,2.1,No
Txn-00954,2023-05-06,19:16:00,Cust-0428,Male,53,46-60,Khulna,Boyra,Non-Member,Online,Clothing,T-Shirt,2,76.48,37.81,,,,152.96,77.34,50.56,Credit Card,3.1,No
Txn-00955,2023-07-12,16:04:00,Cust-0205,Female,38,36-45,Chittagong,Nasirabad,Non-Member,Mobile App,Home & Garden,Rug,1,63.36,31.96,Eid Sale,10,6.34,57.02,25.06,43.95,Debit Card,2.6,No
Txn-00956,2023-09-06,19:48:00,Cust-0368,Female,32,26-35,Rajshahi,Upashahar,Silver,Online,Beauty,Mascara,3,89.45,32.62,,,,268.35,170.49,63.53,Cash,2.8,No
Txn-00957,2024-02-04,14:40:00,Cust-0200,Male,23,18-25,Rajshahi,Shaheb Bazar,Non-Member,Online,Beauty,Mascara,1,114.08,39.2,,,,114.08,74.88,65.64,Credit Card,3.9,No
Txn-00958,2024-07-10,17:18:00,Cust-0099,Female,19,18-25,Chittagong,Nasirabad,Non-Member,Mobile App,Electronics,Laptop,1,731.26,489.08,Eid Sale,25,182.81,548.45,59.37,10.83,Gift Card,4.7,No
Txn-00959,2023-08-20,18:23:00,Cust-0124,Female,46,46-60,Khulna,Boyra,Platinum,In-Store,Beauty,Serum,5,46.47,17.19,,,,232.35,146.4,63.01,Debit Card,3.7,No
Txn-00960,2023-10-26,13:58:00,Cust-0111,Female,61,60+,Rajshahi,Upashahar,Silver,Mobile App,Food & Grocery,Tea Set,2,15.69,9.23,,,,31.38,12.92,41.17,Credit Card,4.2,No
Txn-00961,2023-04-03,11:38:00,Cust-0233,Female,65,60+,Mymensingh,Ganginar Par,Non-Member,Online,Toys & Kids,Board Game,2,86.21,37.05,,,,172.42,98.32,57.02,Credit Card,1.5,No
Txn-00962,2023-08-20,10:26:00,Cust-0438,Male,25,18-25,Sylhet,Ambarkhana,Silver,Online,Electronics,Laptop,4,1436.51,921.93,Weekend Deal,20,1149.21,4596.83,909.11,19.78,Cash,2.8,No
Txn-00963,2024-02-21,18:46:00,Cust-0443,Male,28,26-35,Comilla,Kandirpar,Platinum,Online,Electronics,Smartphone,1,1371.69,759.9,,,,1371.69,611.79,44.6,Mobile Payment,1.4,No
Txn-00964,2024-09-03,16:00:00,Cust-0126,Female,46,46-60,Chittagong,Gec Circle,Gold,Mobile App,Books & Stationery,Journal,2,40.42,13.73,Eid Sale,25,20.21,60.63,33.17,54.71,Mobile Payment,4.7,No
Txn-00965,2024-11-27,13:23:00,Cust-0313,Female,18,18-25,Sylhet,Ambarkhana,Non-Member,In-Store,Sports,Running Shoes,1,178.89,87.76,,,,178.89,91.13,50.94,Gift Card,2.2,No
Txn-00966,2024-06-26,15:53:00,Cust-0014,Male,60,46-60,Rajshahi,Shaheb Bazar,Platinum,In-Store,Beauty,Shampoo,3,31.42,10.17,,,,94.26,63.75,67.63,Credit Card,2.8,No
Txn-00967,2024-03-04,11:16:00,Cust-0479,Male,51,46-60,Mymensingh,Charpara,Bronze,Mobile App,Electronics,Smartwatch,2,238.58,164.88,,,,477.16,147.4,30.89,Cash,4.1,No
Txn-00968,2024-05-19,20:27:00,Cust-0223,Female,27,26-35,Narayanganj,Tanbazar,Silver,In-Store,Electronics,Laptop,1,218.94,146.04,,,,218.94,72.9,33.3,Cash,3.1,No
Txn-00969,2024-02-04,15:38:00,Cust-0046,Male,55,46-60,Rajshahi,Shaheb Bazar,Bronze,In-Store,Electronics,Speaker,1,273.29,163.44,,,,273.29,109.85,40.2,Credit Card,2.0,No
Txn-00970,2023-02-23,19:32:00,Cust-0282,Male,55,46-60,Rajshahi,Shaheb Bazar,Platinum,Mobile App,Beauty,Shampoo,1,72.92,31.15,Flash Sale,25,18.23,54.69,23.54,43.04,Credit Card,4.9,No
Txn-00971,2023-10-25,18:02:00,Cust-0060,Male,28,26-35,Mymensingh,Charpara,Bronze,Online,Food & Grocery,Nuts Mix,1,54.3,31.45,Clearance,10,5.43,48.87,17.42,35.65,Credit Card,,No
Txn-00972,2024-07-17,18:33:00,Cust-0070,Male,60,46-60,Comilla,Kandirpar,Bronze,In-Store,Books & Stationery,Novel,2,20.9,8.2,,,,41.8,25.4,60.77,Debit Card,2.8,No
Txn-00973,2024-12-09,19:32:00,Cust-0189,Male,53,46-60,Chittagong,Nasirabad,Bronze,In-Store,Clothing,Sneakers,1,82.15,28.95,Clearance,15,12.32,69.83,40.88,58.54,Mobile Payment,4.0,No
Txn-00974,2024-09-30,20:26:00,Cust-0393,Female,20,18-25,Mymensingh,Charpara,Non-Member,In-Store,Books & Stationery,Textbook,2,67.27,27.84,Clearance,5,6.73,127.81,72.13,56.44,Gift Card,4.1,No
Txn-00975,2024-10-14,20:15:00,Cust-0076,Female,57,46-60,Dhaka,Dhanmondi,Gold,In-Store,Sports,Dumbbells,3,69.47,37.03,,,,208.41,97.32,46.7,Cash,1.7,No
Txn-00976,2023-08-17,14:09:00,Cust-0398,Male,67,60+,Narayanganj,Deobhog,Non-Member,In-Store,Books & Stationery,Pen Set,5,47.29,14.58,,,,236.45,163.55,69.17,,3.6,No
Txn-00977,2024-03-03,21:01:00,Cust-0329,Male,38,36-45,Mymensingh,Ganginar Par,Gold,Online,Toys & Kids,Doll,1,114.9,62.21,,,,114.9,52.69,45.86,Gift Card,4.6,No
Txn-00979,2024-07-16,18:50:00,Cust-0076,Female,57,46-60,Dhaka,Motijheel,Gold,Online,Books & Stationery,Journal,1,45.84,18.3,,,,45.84,27.54,60.08,Gift Card,2.5,No
Txn-00980,2023-03-16,20:13:00,Cust-0008,Female,35,26-35,,Ambarkhana,Bronze,Mobile App,Toys & Kids,Stuffed Animal,3,23.76,12.65,,,,71.28,33.33,46.76,Debit Card,4.9,No
Txn-00981,2023-09-15,19:49:00,Cust-0137,Female,26,26-35,Dhaka,Gulshan,Non-Member,In-Store,Books & Stationery,Planner,3,23.05,7.99,Weekend Deal,15,10.37,58.78,34.81,59.22,Credit Card,2.9,No
Txn-00982,2023-01-07,17:32:00,Cust-0223,Female,27,26-35,Narayanganj,Tanbazar,Silver,In-Store,Books & Stationery,Pen Set,1,9.7,4.12,Flash Sale,25,2.42,7.28,3.16,43.41,Cash,3.7,No
Txn-00983,2023-12-09,19:52:00,Cust-0438,Male,25,18-25,Sylhet,Ambarkhana,Silver,Mobile App,Electronics,Smartphone,1,1420.75,793.34,Eid Sale,5,71.04,1349.71,556.37,41.22,Gift Card,1.3,No
Txn-00984,2023-02-25,15:49:00,Cust-0091,Male,44,36-45,Dhaka,Mirpur,Bronze,Online,Food & Grocery,Chocolate Box,2,40.31,20.46,New Year Sale,10,8.06,72.56,31.64,43.61,Cash,4.6,No
Txn-00985,2024-09-05,14:10:00,Cust-0030,Female,51,46-60,Khulna,Kda Avenue,Non-Member,Online,Toys & Kids,Doll,3,111.64,51.55,,,,334.92,180.27,53.82,Cash,3.2,No
Txn-00986,2024-05-18,18:52:00,Cust-0243,Male,32,26-35,Narayanganj,Deobhog,Gold,In-Store,Books & Stationery,Novel,2,78.65,34.6,,,,157.3,88.1,56.01,Mobile Payment,4.7,No
Txn-00988,2024-04-23,16:05:00,Cust-0238,Male,20,18-25,Comilla,,Platinum,Mobile App,Electronics,Headphones,4,1281.84,736.6,,,,5127.36,2180.96,42.54,Credit Card,1.0,No
Txn-00989,2024-03-08,13:32:00,Cust-0343,Male,40,36-45,Chittagong,Gec Circle,Silver,In-Store,Sports,Running Shoes,2,101.53,55.48,Flash Sale,5,10.15,192.91,81.95,42.48,Mobile Payment,1.3,No
Txn-00990,2023-10-31,14:37:00,Cust-0026,Female,41,36-45,Rajshahi,Shaheb Bazar,Non-Member,Online,Beauty,Mascara,3,15.26,5.25,,,,45.78,30.03,65.6,Debit Card,2.1,No
Txn-00991,2024-04-07,13:16:00,Cust-0426,Male,46,46-60,Sylhet,Zindabazar,Non-Member,In-Store,Clothing,Hoodie,1,125.54,46.61,Clearance,20,25.11,100.43,53.82,53.59,Cash,1.1,No
Txn-00992,2023-04-05,19:57:00,Cust-0421,Female,33,26-35,Chittagong,Nasirabad,Bronze,Mobile App,Beauty,Lipstick,1,79.11,34.78,Flash Sale,10,7.91,71.2,36.42,51.15,Debit Card,3.9,No
Txn-00993,2024-12-04,17:14:00,Cust-0389,Male,63,60+,Sylhet,Ambarkhana,Bronze,Online,Books & Stationery,Art Supplies,2,70.6,30.46,Weekend Deal,10,14.12,127.08,66.16,52.06,Cash,2.4,No
Txn-00994,2024-04-05,21:01:00,Cust-0253,Female,67,60+,Rajshahi,Upashahar,Gold,Online,Books & Stationery,Pen Set,5,56.06,20.63,,,,280.3,177.15,63.2,Credit Card,4.6,No
Txn-00995,2023-05-31,19:00:00,Cust-0187,Male,66,60+,Rajshahi,Shaheb Bazar,Gold,Mobile App,Electronics,Speaker,1,833.9,563.8,,,,833.9,270.1,32.39,Debit Card,2.3,No
Txn-00996,2024-02-07,17:42:00,Cust-0188,Female,60,46-60,Chittagong,Nasirabad,Bronze,In-Store,Electronics,Camera,1,831.66,470.5,Eid Sale,20,166.33,665.33,194.83,29.28,Cash,3.1,No
Txn-00997,2023-06-28,11:36:00,Cust-0072,Male,18,18-25,Narayanganj,Deobhog,Gold,In-Store,Sports,Gym Bag,3,194.25,105.52,Weekend Deal,25,145.69,437.06,120.5,27.57,Mobile Payment,3.5,No
Txn-00998,2024-07-13,19:10:00,Cust-0065,Male,21,18-25,Chittagong,Nasirabad,Non-Member,Mobile App,Electronics,Camera,5,1207.66,789.53,,,,6038.3,2090.65,34.62,Mobile Payment,4.9,No
Txn-00999,2024-12-09,13:18:00,Cust-0332,Female,23,18-25,Mymensingh,Ganginar Par,Platinum,Mobile App,Beauty,Serum,1,107.07,43.93,Weekend Deal,25,26.77,80.3,36.37,45.29,Cash,2.1,No
Txn-01000,2024-07-12,16:51:00,Cust-0385,Female,25,18-25,Khulna,Boyra,Bronze,Online,Electronics,Monitor,4,182.92,107.06,Weekend Deal,20,146.34,585.34,157.1,26.84,Mobile Payment,1.8,No
Txn-01001,2024-11-03,12:59:00,Cust-0316,Female,39,36-45,Sylhet,Ambarkhana,Silver,Online,Toys & Kids,Puzzle,1,63.26,31.13,Clearance,20,12.65,50.61,19.48,38.49,Gift Card,1.6,No
Txn-01002,2024-03-22,16:45:00,Cust-0433,Male,22,18-25,Khulna,Boyra,Silver,Mobile App,Beauty,Foundation,2,45.21,16.91,,,,90.42,56.6,62.6,Gift Card,1.0,No
Txn-01003,2024-11-29,17:15:00,Cust-0189,,53,46-60,Chittagong,Nasirabad,Bronze,Mobile App,Electronics,Smartwatch,2,1330.38,904.88,Flash Sale,20,532.15,2128.61,318.85,14.98,Debit Card,3.7,No
Txn-01004,2023-02-01,17:10:00,Cust-0144,Male,66,60+,Dhaka,Uttara,Non-Member,Mobile App,Beauty,Mascara,1,103.77,33.97,Weekend Deal,20,20.75,83.02,49.05,59.08,Mobile Payment,1.8,No
Txn-01005,2024-09-18,14:40:00,Cust-0127,Male,35,26-35,Comilla,Kandirpar,Silver,Online,Beauty,Serum,3,96.85,32.28,,,,290.55,193.71,66.67,Mobile Payment,1.7,No
Txn-01006,2024-11-27,20:11:00,Cust-0273,Female,55,46-60,Sylhet,Ambarkhana,Non-Member,Mobile App,Sports,Jump Rope,4,47.91,21.96,,,,191.64,103.8,54.16,Credit Card,4.5,No
Txn-01007,2024-06-26,17:43:00,Cust-0190,Female,46,46-60,Narayanganj,Deobhog,Bronze,In-Store,Clothing,Dress,4,217.21,79.48,Flash Sale,15,130.33,738.51,420.59,56.95,Mobile Payment,3.1,Yes
Txn-01008,2024-07-26,14:39:00,Cust-0165,Male,23,18-25,Rajshahi,Shaheb Bazar,Gold,In-Store,Toys & Kids,Puzzle,1,125.48,53.85,,,,125.48,71.63,57.08,Mobile Payment,3.4,No
Txn-01009,2023-07-23,16:45:00,Cust-0171,Female,32,26-35,Chittagong,Gec Circle,Gold,Online,Food & Grocery,Nuts Mix,1,48.64,26.98,Flash Sale,15,7.3,41.34,14.36,34.74,Debit Card,2.8,No
Txn-01010,2023-12-02,13:13:00,Cust-0374,Male,36,36-45,Chittagong,Gec Circle,Platinum,Online,Beauty,Mascara,1,78.13,28.36,Weekend Deal,5,3.91,74.22,45.86,61.79,Mobile Payment,4.4,No
Txn-01011,2024-09-27,13:54:00,Cust-0077,Female,60,46-60,Chittagong,Agrabad,Non-Member,Online,Clothing,Sneakers,3,238.34,84.68,New Year Sale,10,71.5,643.52,389.48,60.52,Gift Card,3.1,Yes
Txn-01012,2024-12-13,16:30:00,Cust-0288,Female,21,18-25,Sylhet,Ambarkhana,Gold,Online,Electronics,Tablet,1,1148.76,694.02,,,,1148.76,454.74,39.59,Credit Card,4.6,Yes
Txn-01013,2024-07-24,18:51:00,Cust-0398,Male,67,60+,Narayanganj,Deobhog,Non-Member,Mobile App,Books & Stationery,Pen Set,1,9.38,3.9,Weekend Deal,20,1.88,7.5,3.6,48.0,Mobile Payment,2.1,No
Txn-01014,2023-05-22,16:21:00,Cust-0262,Female,69,60+,Chittagong,Nasirabad,Silver,Mobile App,Sports,Tennis Racket,1,115.15,56.22,New Year Sale,15,17.27,97.88,41.66,42.56,Debit Card,1.7,No
Txn-01015,2024-09-21,20:05:00,Cust-0416,Male,56,46-60,Narayanganj,Tanbazar,Bronze,In-Store,Books & Stationery,Journal,4,6.9,2.08,,,,27.6,19.28,69.86,Debit Card,2.5,No
Txn-01016,2024-10-24,19:04:00,Cust-0491,Female,36,36-45,Chittagong,Agrabad,Gold,Online,Food & Grocery,Olive Oil,3,40.35,26.17,,,,121.05,42.54,35.14,Cash,1.8,No
Txn-01017,2024-05-07,10:13:00,Cust-0325,Female,38,36-45,Chittagong,Nasirabad,Bronze,Online,Books & Stationery,Planner,1,56.15,19.24,Weekend Deal,25,14.04,42.11,22.87,54.31,Mobile Payment,3.3,Yes
Txn-01018,2024-05-17,12:54:00,Cust-0354,Male,53,46-60,Mymensingh,Ganginar Par,Bronze,Mobile App,Food & Grocery,Spice Pack,2,29.7,16.81,Eid Sale,20,11.88,47.52,13.9,29.25,Cash,1.5,No
Txn-01019,2024-12-21,12:23:00,Cust-0148,Male,56,46-60,Chittagong,Nasirabad,Platinum,In-Store,Food & Grocery,Protein Bar,3,33.92,17.84,Weekend Deal,5,5.09,96.67,43.15,44.64,Credit Card,4.3,No
Txn-01020,2024-09-13,12:53:00,Cust-0331,Female,28,26-35,Narayanganj,Tanbazar,Platinum,Online,Electronics,Smartwatch,1,954.9,630.94,,,,954.9,323.96,33.93,Debit Card,3.0,No
Txn-01021,2024-07-20,15:01:00,Cust-0273,Female,55,46-60,Sylhet,Zindabazar,Non-Member,Online,Beauty,Body Lotion,2,54.44,21.76,,,,108.88,65.36,60.03,Mobile Payment,2.9,No
Txn-01022,2024-01-07,16:17:00,Cust-0248,Female,30,26-35,Mymensingh,Ganginar Par,Non-Member,Mobile App,Beauty,Shampoo,2,27.02,8.24,,,,54.04,37.56,69.5,Mobile Payment,2.5,No
Txn-01023,2023-09-04,18:25:00,Cust-0028,Male,25,18-25,Sylhet,Zindabazar,Gold,Online,Beauty,Body Lotion,2,115.64,37.74,Clearance,10,23.13,208.15,132.67,63.74,,4.7,No
Txn-01024,2023-07-10,20:59:00,Cust-0015,Male,32,26-35,Chittagong,Nasirabad,Silver,Online,Sports,Running Shoes,2,46.92,22.76,,,,93.84,48.32,51.49,Credit Card,4.8,No
Txn-01025,2023-12-01,17:37:00,Cust-0039,Male,54,46-60,Chittagong,Nasirabad,Bronze,In-Store,Home & Garden,Rug,1,174.88,93.47,New Year Sale,15,26.23,148.65,55.18,37.12,Gift Card,4.4,No
Txn-01026,2023-11-24,16:19:00,Cust-0137,Female,26,26-35,Dhaka,Dhanmondi,Non-Member,Online,Books & Stationery,Notebook,2,41.68,17.11,Clearance,10,8.34,75.02,40.8,54.39,Debit Card,2.0,No
Txn-01027,2023-12-07,13:16:00,Cust-0296,Female,57,46-60,,Kandirpar,Silver,Mobile App,Toys & Kids,Board Game,1,35.26,18.47,Clearance,5,1.76,33.5,15.03,44.87,Credit Card,2.8,No
Txn-01028,2023-12-06,13:57:00,Cust-0306,Female,64,60+,Dhaka,Motijheel,Non-Member,Mobile App,Toys & Kids,Science Kit,1,110.63,56.0,New Year Sale,10,11.06,99.57,43.57,43.76,Gift Card,2.0,No
Txn-01029,2024-11-22,18:06:00,Cust-0069,Female,60,46-60,Comilla,Kandirpar,Non-Member,In-Store,Sports,Gym Bag,2,149.9,61.18,,,,299.8,177.44,59.19,Cash,2.1,No
Txn-01030,2024-09-13,18:43:00,Cust-0454,Female,46,46-60,Rajshahi,Upashahar,Bronze,In-Store,Toys & Kids,Science Kit,1,58.9,30.1,New Year Sale,25,14.72,44.18,14.08,31.87,Credit Card,3.5,No
Txn-01032,2023-06-16,20:55:00,Cust-0373,Female,53,46-60,Chittagong,Gec Circle,Gold,Online,Clothing,T-Shirt,2,198.05,74.29,New Year Sale,5,19.8,376.3,227.72,60.52,Credit Card,2.9,No
Txn-01033,2024-06-07,12:39:00,Cust-0422,Male,53,46-60,Mymensingh,Ganginar Par,Non-Member,In-Store,Food & Grocery,Organic Coffee,5,36.71,18.81,Clearance,5,9.18,174.37,80.32,46.06,Mobile Payment,1.2,No
Txn-01034,2023-06-05,11:10:00,Cust-0061,Female,34,26-35,Narayanganj,Tanbazar,Bronze,In-Store,Toys & Kids,Stuffed Animal,2,75.32,30.73,,,,150.64,89.18,59.2,Mobile Payment,2.6,No
Txn-01035,2023-07-05,10:39:00,Cust-0370,Female,47,46-60,Khulna,Kda Avenue,Platinum,In-Store,Electronics,Monitor,1,247.18,163.48,Weekend Deal,20,49.44,197.74,34.26,17.33,Gift Card,4.0,No
Txn-01037,2023-01-24,18:43:00,Cust-0203,Male,55,46-60,Mymensingh,Ganginar Par,Gold,Mobile App,Beauty,Mascara,2,104.58,36.5,,,,209.16,136.16,65.1,Debit Card,2.5,No
Txn-01038,2024-08-28,13:54:00,Cust-0188,Female,60,46-60,Chittagong,Gec Circle,Bronze,Mobile App,Sports,Gym Bag,1,170.33,87.09,,,,170.33,83.24,48.87,Gift Card,3.4,No
Txn-01039,2024-12-12,16:52:00,Cust-0009,Female,24,18-25,Chittagong,Nasirabad,Silver,Online,Clothing,Dress,1,242.69,94.97,Flash Sale,15,36.4,206.29,111.32,53.96,Gift Card,2.5,No
Txn-01040,2023-05-14,13:01:00,Cust-0133,Female,37,36-45,Mymensingh,Charpara,Non-Member,Mobile App,Clothing,Jacket,5,21.03,10.29,Flash Sale,5,5.26,99.89,48.44,48.49,Credit Card,2.9,No
Txn-01041,2023-10-12,10:38:00,Cust-0318,Male,28,26-35,Dhaka,Uttara,Gold,In-Store,Electronics,Monitor,5,1092.32,671.43,,,,5461.6,2104.45,38.53,Credit Card,1.5,No
Txn-01042,2024-10-27,20:06:00,Cust-0176,Male,53,46-60,Khulna,Kda Avenue,Gold,Mobile App,Sports,Tennis Racket,1,191.29,101.73,,,,191.29,89.56,46.82,Debit Card,1.1,No
Txn-01043,2023-01-18,17:58:00,Cust-0464,Female,20,18-25,Mymensingh,,Bronze,Online,Books & Stationery,Desk Organizer,3,47.33,17.4,Flash Sale,15,21.3,120.69,68.49,56.75,Mobile Payment,3.4,No
