transaction_id,sale_date,sale_time,customer_id,gender,age,age_group,city,store_branch,membership_tier,sales_channel,category,product_name,quantity,price_per_unit,cogs,discount_event,discount_pct,discount_amount,total_sale,profit,profit_margin_pct,payment_method,customer_rating,return_flag
TXN-01667,3/15/2023,10:48:00,CUST-0161,Female,54,46-60,Mymensingh,Ganginar Par,,In-Store,Clothing,Dress,1,72.47,26.46,Eid Sale,10,7.25,65.22,38.76,59.43,Cash,1.9,No
TXN-01772,1/3/2023,19:17:00,CUST-0394,Female,65,60+,Dhaka,Mirpur,Silver,In-Store,Electronics,Monitor,4,637.13,373.45,None,0,0,2548.52,1054.72,41.39,Debit Card,3.4,No
TXN-01282,2/5/2023,13:13:00,CUST-0303,Male,23,18-25,Mymensingh,Ganginar Par,Bronze,Mobile App,Clothing,Boots,1,63.3,28.34,New Year Sale,25,15.82,47.48,19.14,40.31,Credit Card,1.9,No
TXN-00549,9/28/2023,14:57:00,CUST-0408,Female,41,36-45,Khulna,KDA Avenue,Platinum,Online,Books & Stationery,Art Supplies,4,5.31,1.62,None,0,0,21.24,14.76,69.49,Gift Card,4.3,No
TXN-01878,5/30/2024,15:13:00,CUST-0036,Male,27,26-35,Comilla,Tomsom Bridge,Platinum,online,Electronics,Headphones,3,201.62,121.59,Flash Sale,15,90.73,514.13,149.36,29.05,Credit Card,4.8,No
TXN-00971,10/25/2023,18:02:00,CUST-0060,Male,28,26-35,Mymensingh,Charpara,Bronze,Online,Food & Grocery,Nuts Mix,1,54.3,31.45,Clearance,10,5.43,48.87,17.42,35.65,Credit Card,,No
TXN-00819,6/7/2024,19:24:00,CUST-0385,  Female,25,18-25,Khulna,Boyra,Bronze,Online,Beauty,Mascara,1,18.94,7.39,Eid Sale,5,0.95,17.99,10.6,58.92,Credit Card,4.2,No
TXN-01160,4/9/2024,19:17:00,CUST-0070,Male,60,46-60,Comilla,Tomsom Bridge,Bronze,In-Store,Food & Grocery,Tea Set,2,47.73,24.71,None,0,0,148.21,46.04,48.23,Debit Card,1.2,No
TXN-01140,3/20/2024,11:07:00,CUST-0258,Female,38,36-45,Mymensingh,Charpara,Bronze,Mobile App,Books & Stationery,Art Supplies,1,45.16,17.28,New Year Sale,25,11.29,33.87,16.59,48.98,Mobile Payment,1.7,No
TXN-01867,9/25/2024,20:01:00,CUST-0252,Male,56,46-60,Narayanganj,Deobhog,Platinum,Online,Home & Garden,Cookware Set,2,142.55,77.59,Flash Sale,15,42.77,242.33,87.15,35.96,Mobile Payment,1.6,No
TXN-01260,4/20/2023,14:43:00,CUST-0245,Female,36,36-45,Sylhet,Ambarkhana,Bronze,In-Store,food & grocery,Nuts Mix,1,20.36,10.45,Clearance,20,4.07,16.29,5.84,35.85,Gift Card,4.2,No
TXN-00141,4/27/2023,15:34:00,CUST-0371,Female,28,26-35,Rajshahi,Upashahar,Platinum,In-Store,Home & Garden,Bed Sheets,3,275.17,125.54,Weekend Deal,20,165.1,660.41,283.79,42.97,Debit Card,4.6,No
TXN-00972,7/17/2024,18:33:00,CUST-0070,Male,60,46-60,Comilla,Kandirpar,Bronze,In-Store,Books & Stationery,Novel,2,20.9,8.2,None,0,0,41.8,25.4,60.77,Debit Card,2.8,No
TXN-01046,5/15/2024,12:33:00,CUST-0022,Female,35,26-35,Chittagong,Nasirabad,Bronze,In-Store,Electronics,Laptop,2,1227.89,757.81,None,0,0,2455.78,940.16,38.28,Cash,4.9,No
TXN-01236,8/30/2024,15:54:00,CUST-0274,Male,49,46-60,Mymensingh,Ganginar Par,Non-Member,Mobile App,Food & Grocery,Nuts Mix,1,24.25,14.8,None,0,0,24.25,9.45,38.97,Mobile Payment,2.5,No
TXN-00958,7/10/2024,17:18:00,CUST-0099,Female,19,18-25,Chittagong,Nasirabad,Non-Member,Mobile App,Electronics,Laptop,1,731.26,489.08,Eid Sale,25,182.81,548.45,59.37,10.83,Gift Card,4.7,No
TXN-00886,6/2/2024,12:06:00,CUST-0075,Female,36,36-45,Sylhet,Ambarkhana,Silver,Online,Home & Garden,Bed Sheets,1,26.91,12.87,None,0,0,26.91,14.04,52.17,Debit Card,4.2,No
TXN-01819,5/16/2023,14:51:00,CUST-0016,Female,58,46-60,Comilla,Kandirpar,Bronze,In-Store,Toys & Kids,Stuffed Animal,2,87.09,40.67,Flash Sale,5,8.71,165.47,84.13,50.84,Credit Card,3.9,Yes
TXN-01909,2/7/2024,20:29:00,CUST-0442,Male,50,46-60,Sylhet,Zindabazar,Gold,In-Store,Books & Stationery,Notebook,1,12.76,4.89,None,0,0,12.76,7.87,61.68,Cash,4.2,No
TXN-00980,3/16/2023,20:13:00,CUST-0008,Female,35,26-35,UNKNOWN,Ambarkhana,Bronze,MOBILE APP,Toys & Kids,Stuffed Animal,3,23.76,12.65,None,0,0,71.28,33.33,46.76,Debit card,4.9,No
TXN-01414,7/13/2024,12:22:00,CUST-0448,Female,37,36-45,Narayanganj,Tanbazar,Bronze,In-Store,Toys & Kids,Science Kit,1,44.83,24.25,Flash Sale,20,8.97,35.86,11.61,32.38,Credit Card,1.9,No
TXN-00904,10/8/2024,14:21:00,CUST-0410,Male,52,46-60,Khulna,KDA Avenue,Silver,In-Store,Sports,Water Bottle,1,15.51,8.12,Weekend Deal,10,1.55,13.96,5.84,41.83,Debit Card,3.7,No
TXN-00415,1/4/2024,10:01:00,CUST-0102,mALE,42,36-45,Rajshahi,Shaheb Bazar,Bronze,In-Store,Food & Grocery,Nuts Mix,4,14.58,8.86,New Year Sale,25,14.58,43.74,8.3,18.98,Credit Card,1.1,No
TXN-00912,5/5/2023,16:53:00,CUST-0400,Male,63,60+,Narayanganj,Deobhog,Bronze,In-Store,Toys & Kids,Board Game,2,77.37,40.06,New Year Sale,5,7.74,147,66.88,45.5,Mobile Payment,4.2,No
TXN-01125,10/2/2023,17:05:00,CUST-0350,Male,20,18-25,Rajshahi,Upashahar,Gold,In-Store,Beauty,Perfume,2,108.23,35.43,New Year Sale,25,54.12,162.34,91.48,56.35,Cash,1.6,No
TXN-00261,5/10/2023,16:54:00,CUST-0402,Female,37,36-45,Mymensingh,Ganginar Par,Non-Member,Mobile App,Home & Garden,,1,57.11,30.19,None,0,0,57.11,26.92,47.14,Credit Card,4.6,No
TXN-01674,3/27/2024,16:01:00,CUST-0191,Male,36,36-45,Khulna,Boyra,Gold,In-Store,Sports,Jump Rope,1,53.38,25.71,Weekend Deal,20,10.68,42.7,16.99,39.79,Credit Card,3.9,No
TXN-00523,12/13/2024,17:24:00,CUST-0376,Male,32,26-35,Narayanganj,Deobhog,Non-Member,Mobile App,Electronics,Speaker,2,588.94,382.46,None,0,0,1177.88,412.96,35.06,Credit Card,1.1,No
TXN-00498,4/16/2023,17:32:00,CUST-0313,Female,18,18-25,Sylhet,Zindabazar,Non-Member,In-Store,Beauty,Moisturizer,2,119.18,47.1,None,0,0,238.36,144.16,60.48,Mobile Payment,1.2,Yes
TXN-00699,2/25/2024,12:01:00,CUST-0317,Female,67,60+,Chittagong,Agrabad,Non-Member,Mobile App,Food & Grocery,Olive Oil,2,38.53,19.73,Flash Sale,5,3.85,73.21,33.75,46.1,Credit Card,1.7,No
TXN-00239,7/3/2024,20:29:00,CUST-0402,Female,37,36-45,Mymensingh,Ganginar Par,Non-Member,In-Store,Books & Stationery,Novel,1,67.63,27.64,New Year Sale,25,16.91,50.72,23.08,45.5,Gift Card,3.7,No
TXN-00568,12/16/2024,12:08:00,CUST-0299,Male,44,36-45,Comilla,Kandirpar,Platinum,Mobile App,Toys & Kids,Board Game,3,27.68,14.2,Flash Sale,20,16.61,66.43,23.83,35.87,Gift Card,2,No
TXN-00426,5/23/2023,16:08:00,CUST-0157,Female,29,26-35,Khulna,Boyra,Gold,Mobile App,Electronics,Monitor,3,1225.08,736.24,Flash Sale,20,735.05,2940.19,731.47,24.88,,2.2,No
TXN-01085,12/14/2024,16:24:00,CUST-0444,Male,70,60+,Dhaka,Motijheel,Bronze,In-Store,Electronics,Monitor,5,853.46,550.77,New Year Sale,15,640.1,3627.2,873.35,24.08,Debit Card,1.5,No
TXN-01036,10/28/2023,16:27:00,CUST-0195,Male,68,60+,Khulna,KDA Avenue,Gold,In-Store,Sports,-,2,114.19,53.48,Eid Sale,25,57.09,171.29,64.33,37.56,Debit Card,1.7,No
TXN-00130,6/4/2024,18:58:00,CUST-0091,Male,44,36-45,Dhaka,Uttara,Bronze,Online,Beauty,Foundation,2,21.39,8.36,New Year Sale,25,10.7,32.08,15.36,47.88,Gift Card,4.7,No
TXN-00781,6/9/2023,12:15:00,CUST-0319,Female,46,46-60,Mymensingh,Charpara,Silver,Online,Home & Garden,Pillow Set,2,210.51,112.69,Eid Sale,10,42.1,378.92,153.54,40.52,Cash,,No
TXN-00009,5/16/2023,16:29:00,CUST-0289,Male,65,60+,Chittagong,Nasirabad,Silver,In-Store  ,Electronics,Monitor,1,1025.51,567.38,Eid Sale,5,51.28,974.23,406.85,41.76,Gift Card,1.3,No
TXN-00452,9/19/2023,18:48:00,CUST-0370,Female,47,46-60,Khulna,KDA Avenue,Platinum,In-Store,sport,Jump Rope,1,132.47,54.13,Flash Sale,20,26.49,105.98,51.85,48.92,Mobile Payment,1.1,No
TXN-00991,4/7/2024,13:16:00,CUST-0426,Male,46,46-60,Sylhet,Zindabazar,Non-Member,In-Store,Clothing,Hoodie,1,125.54,46.61,Clearance,20,25.11,100.43,53.82,53.59,Cash,1.1,No
TXN-00865,10/26/2023,17:13:00,CUST-0307,Female,40,36-45,Chittagong,Nasirabad,Gold,Online,Sports,Running Shoes,3,179.15,81.74,Flash Sale,20,107.49,429.96,184.74,42.97,Gift Card,2.8,No
TXN-00412,2/25/2023,15:12:00,CUST-0500,Male,18,18-25,Sylhet,Ambarkhana,Silver,Mobile App,Food & Grocery,Honey,1,48.19,28.92,Clearance,25,12.05,36.14,7.22,19.98,Gift Card,,No
TXN-01755,11/9/2024,16:11:00,CUST-0447,Female,59,46-60,Khulna,KDA Avenue,Silver,In-Store,Beauty,Foundation,4,88.86,36.79,None,0,0,355.44,208.28,58.6,Credit Card,2.5,No
TXN-01773,2/22/2023,17:07:00,CUST-0064,Male,21,18-25,Narayanganj,Tanbazar,Silver,Mobile App,Sports,Tennis Racket,3,100.53,51.77,Eid Sale,10,30.16,271.43,116.12,42.78,Debit Card,3.8,No
TXN-00050,6/29/2024,14:34:00,CUST-0087,Male,37,36-45,Comilla,Kandirpar,Non-Member,Online,Sports,unknown,1,68.53,36.23,None,0,0,68.53,32.3,47.13,Cash,5,No
TXN-01914,9/20/2023,17:08:00,CUST-0220,Male,22,18-25,Khulna,KDA Avenue,Platinum,In-Store,Beauty,Moisturizer,1,85.91,31.16,Clearance,10,8.59,77.32,46.16,59.7,Debit Card,1.2,No
TXN-01933,6/24/2023,18:08:00,CUST-0198,Female,46,46-60,Chittagong,GEC Circle,Gold,MOBILE APP,Sports,Tennis Racket,1,136.03,63.63,New Year Sale,25,34.01,102.02,38.39,37.63,MOBILE PAYMENT,1.1,No
TXN-01588,3/31/2024,19:56:00,CUST-0113,Female,23,18-25,Rajshahi,Shaheb Bazar,Gold,In-Store,  Sports,Dumbbells,1,164.01,90.04,New Year Sale,15,24.6,139.41,49.37,35.41,Mobile Payment,4.8,No
TXN-01571,6/16/2023,14:23:00,CUST-0232,Female,39,36-45,Mymensingh,Charpara,Gold,Online,Electronics,Headphones,1,1495.29,969.81,New Year Sale,25,373.82,1121.47,151.66,13.52,Credit Card,4.7,No
TXN-00260,10/29/2023,14:02:00,CUST-0356,Male,40,36-45,Khulna,Boyra,Non-Member,Mobile App,Home & Garden,Plant Pot,1,37.2,15.82,None,0,0,37.2,21.38,57.47,Gift Card,1.1,No
TXN-01234,3/6/2023,16:20:00,CUST-0363,Male,50,46-60,Dhaka,Uttara,Gold,Mobile App,Electronics,Speaker,1,1431.37,870.05,None,0,0,1431.37,561.32,39.22,Debit Card,4.3,No
TXN-01155,10/16/2023,20:11:00,CUST-0456,Female,33,26-35,Sylhet,Zindabazar,Platinum,Mobile App,Sports,Yoga Mat,1,82.46,36.02,None,0,0,82.46,46.44,56.32,Credit Card,1.3,No
TXN-00903,6/18/2023,20:26:00,CUST-0048,Female,22,18-25,Rajshahi,Shaheb Bazar,Bronze,Mobile App,Toys & Kids,Action Figure,4,30.74,13.4,Clearance,15,18.44,104.52,50.92,48.72,Credit Card,2.7,No
TXN-00219,1/31/2023,20:17:00,CUST-0116,Male,47,46-60,Mymensingh,Ganginar Par,Non-Member,Online,Beauty,Mascara,2,108.69,34.04,Flash Sale,25,54.34,163.04,94.96,58.24,Credit Card,3.3,nO
TXN-00608,8/22/2023,9:03:00,CUST-0014,Male,60,46-60,Rajshahi,Upashahar,Platinum,Online,Food & Grocery,Spice Pack,2,42.51,24.78,None,0,0,85.02,35.46,41.71,Credit Card,2.7,No
TXN-00262,11/5/2024,15:51:00,CUST-0090,Male,33,26-35,Sylhet,Zindabazar,Non-Member,Mobile App,Home & Garden,Rug,3,155.78,82.45,New Year Sale,5,23.37,443.97,196.62,44.29,Credit Card,4.4,No
TXN-01446,10/30/2023,17:16:00,CUST-0416,Male,56,46-60,Narayanganj,Deobhog,Bronze,In-Store,Home & Garden,Lamp,1,32.28,15.61,Eid Sale,15,4.84,27.44,11.83,43.11,Gift Card,1.4,no
TXN-01515,4/5/2023,14:02:00,CUST-0014,Male,60,46-60,Rajshahi,Shaheb Bazar,Platinum,Online,Food & Grocery,Tea Set,1,5.14,3.19,New Year Sale,5,0.26,4.88,1.69,34.63,Debit Card,4.7,No
TXN-00696,1/20/2024,20:08:00,CUST-0194,Male,35,26-35,Sylhet,Zindabazar,Bronze,Mobile App,Clothing,Jeans,1,108,39.59,Eid Sale,10,10.8,97.2,57.61,59.27,Mobile Payment,3.2,No
TXN-00899,12/12/2024,15:28:00,CUST-0184,Female,56,46-60,Rajshahi,Upashahar,Platinum,Mobile App,Home & Garden,Plant Pot,3,202.98,93.92,None,0,0,608.94,327.18,53.73,Debit Card,1.8,No
TXN-01268,1/24/2023,18:39:00,CUST-0337,Male,33,26-35,Chittagong,Nasirabad,Bronze,Online,Beuty,Lipstick,2,58.98,20.97,None,0,0,117.96,76.02,64.45,Mobile Payment,3.3,No
TXN-01543,12/28/2024,16:42:00,CUST-0043,Male,63,60+,Khulna,KDA Avenue,Silver,Mobile App,Electronics,Smartphone,2,1280.21,881.3,None,0,0,2560.42,797.82,31.16,Gift Card,4.3,no
TXN-01014,5/22/2023,16:21:00,CUST-0262,Female,69,60+,Chittagong,Nasirabad,Silver,Mobile App,Sports,Tennis Racket,1,115.15,56.22,New Year Sale,15,17.27,97.88,41.66,42.56,Debit Card,1.7,No
TXN-00585,1/6/2023,15:42:00,CUST-0428,Male,53,46-60,Khulna,KDA Avenue,Non-Member,In-Store,Electronics,Smartphone,1,414.58,245.63,Weekend Deal,25,103.64,310.94,65.31,21,Debit Card,1.6,No
TXN-00683,4/19/2023,15:05:00,CUST-0178,Male,54,46-60,Khulna,Boyra,Silver,In-Store,Clothing,Hoodie,1,203.83,81.09,Weekend Deal,20,40.77,163.06,81.97,50.27,Mobile Payment,3.6,No
TXN-00591,4/20/2023,14:06:00,CUST-0421,Female,33,26-35,Chittagong,Nasirabad,Bronze,In-Store,Home & Garden,Candle Set,3,213.37,89.23,Weekend Deal,5,32.01,608.1,340.41,55.98,Gift Card,1.6,No
TXN-00975,10/14/2024,20:15:00,CUST-0076,Female,57,46-60,Dhaka,Dhanmondi,Gold,In-Store,Sports,Dumbbells,3,69.47,37.03,None,0,0,208.41,97.32,46.7,Cash,1.7,No
TXN-00813,3/5/2024,20:55:00,CUST-0072,Male,18,18-25,Narayanganj,Deobhog,Gold,Mobile App,Sports,Gym Bag,2,198.11,91.11,None,0,0,396.22,214,54.01,Credit Card,1.6,Yes
TXN-01566,1/22/2024,11:03:00,CUST-0199,Female,65,60+,Comilla,Kandirpar,Gold,in-store,Sports,Gym Bag,1,100.04,51.36,New Year Sale,20,20.01,80.03,28.67,35.82,Mobile Payment,2.3,No
TXN-01966,12/4/2024,17:24:00,CUST-0274,Male,49,46-60,Mymensingh,Ganginar Par,Non-Member,Online,CLOTHING,Hoodie,1,195.27,83.87,New Year Sale,20,39.05,156.22,72.35,46.31,Debit Card,3.4,No
TXN-00481,6/17/2023,15:05:00,CUST-0484,Female,60,46-60,Narayanganj,Deobhog,Silver,Mobile App,Home & Garden,Pillow Set,1,283.26,121.96,Eid Sale,10,28.33,254.93,132.97,52.16,Gift Card,3.4,No
TXN-01720,1/29/2023,21:50:00,CUST-0123,Female,53,46-60,Narayanganj,Tanbazar,Non-Member,Online,Toys & Kids,Stuffed Animal,2,75.2,33.25,Eid Sale,10,15.04,135.36,68.86,50.87,Mobile Payment,2.9,No
TXN-00399,3/21/2023,16:57:00,CUST-0427,Female,23,18-25,Comilla,Kandirpar,Gold,Mobile App,Toys & Kids,Board Game,3,59.42,31.14,New Year Sale,20,35.65,142.61,49.19,34.49,Cash,1.5,No
TXN-01116,24/07/2023,10:29:00,CUST-0037,Male,56,46-60,Comilla,Tomsom Bridge,Silver,Mobile App,Books & Stationery,Journal,1,56.04,20.88,None,0,0,56.04,35.16,62.74,Debit Card,3.8,No
TXN-00454,1/29/2024,15:37:00,CUST-0499,Female,39,36-45,Narayanganj,Deobhog,Bronze,Mobile App,Clothing,Dress,1,220.86,91.44,Eid Sale,25,55.22,165.64,74.2,44.8,Debit Card,3.9,No
TXN-01901,8/14/2024,17:45:00,CUST-0293,Female,43,36-45,Mymensingh,Charpara,Gold,Online,Food & Grocery,Olive Oil,1,58.76,37.31,None,0,0,58.76,21.45,36.5,Cash,1.7,No
TXN-01310,10/23/2023,21:09:00,CUST-0493,Male,36,36-45,Dhaka,Mirpur,Bronze,In-Store,Books & Stationery,Planner,1,7.53,3.26,Clearance,15,1.13,6.4,3.14,49.06,Mobile Payment,1.9,No
TXN-01691,11/18/2023,15:49:00,CUST-0027,Male,50,46-60,Narayanganj,Tanbazar,Bronze,Mobile App,Food & Grocery,Organic Coffee,3,54.21,31.97,Weekend Deal,15,24.39,138.24,42.33,30.62,Gift Card,2.7,No
TXN-01516,7/16/2024,15:09:00,CUST-0093,Male,35,26-35,Sylhet,Ambarkhana,Platinum,Online,Food & Grocery,Organic Coffee,3,21.54,13.86,None,0,0,64.62,23.04,35.65,Debit Card,2.5,No
TXN-01355,12/17/2023,17:02:00,CUST-0150,Female,54,46-60,Mymensingh,Ganginar Par,Silver,In-Store,Food & Grocery,Honey,3,15.16,8,Eid Sale,20,9.1,36.38,12.38,34.03,Mobile Payment,1.6,No
TXN-00366,5/11/2024,15:55:00,CUST-0231,Male,22,18-25,Narayanganj,Tanbazar,Platinum,Mobile App,Food & Grocery,Honey,3,21.22,11.86,New Year Sale,5,3.18,60.48,24.9,41.17,Mobile Payment,4.9,No
TXN-00686,2/10/2023,12:31:00,CUST-0236,Male,200,36-45,Chittagong,GEC Circle,Platinum,Mobile App,Sports,Yoga Mat,2,179.5,78.59,New Year Sale,15,53.85,305.15,147.97,48.49,Debit Card,1.7,No
TXN-01712,5/14/2023,14:55:00,CUST-0350,Male,20,18-25,Rajshahi,Upashahar,Gold,Online,Food & Grocery,Tea Set,5,52.92,29.86,None,0,0,264.6,115.3,43.58,Gift Card,5,No
TXN-00759,2/20/2024,14:31:00,CUST-0328,Male,45,36-45,Dhaka,Mirpur,Silver,In-Store,Beauty,Shampoo,3,32.24,12.02,New Year Sale,20,19.34,77.38,41.32,53.4,Credit Card,2.3,No
TXN-00008,3/5/2023,19:57:00,CUST-0259,  Male,68,60+,Comilla,Tomsom Bridge,Silver,In-Store,Food & Grocery,Olive Oil,3,14.05,7.96,None,0,0,42.15,18.27,43.35,Gift Card,2.8,No
TXN-00231,5/25/2024,16:00:00,CUST-0312,female,62,60+,Khulna,KDA Avenue,Non-Member,In-Store,Toys & Kids,RC Car,2,40.36,18.89,Clearance,5,4.04,76.68,38.9,50.73,Gift Card,2.1,No
TXN-01471,11/10/2023,15:36:00,CUST-0307,Female,40,36-45,Chittagong,Agrabad,Gold,Mobile App,Home & Garden,Pillow Set,2,26.86,12.82,Clearance,25,13.43,40.29,14.65,36.36,Mobile Payment,1.8,No
TXN-01271,3/12/2024,10:03:00,CUST-0354,Male,53,46-60,Mymensingh,Ganginar Par,Bronze,Online,Sports,Dumbbells,2,173.28,70.42,New Year Sale,5,17.33,329.23,188.39,57.22,Credit Card,3.9,No
TXN-00851,4/7/2024,14:10:00,CUST-0021,Male,32,26-35,Dhaka,Dhanmondi,Platinum,Online,Home & Garden,Curtains,2,139.48,76.06,None,0,0,278.96,126.84,45.47,Mobile Payment,2,No  
TXN-00708,6/13/2024,15:39:00,CUST-0461,female,49,46-60,Narayanganj,Deobhog,Bronze,Online,Beauty,Mascara,2,80.82,30.32,Weekend Deal,15,24.25,৳137.39,76.75,55.86,Credit Card,4.5,No
TXN-00403,6/29/2024,17:43:00,CUST-0287,Male,55,46-60,Comilla,Tomsom Bridge,Bronze,Online,Toys & Kids,LEGO Set,2,141.3,76.51,None,0,0,282.6,129.58,45.85,Mobile Payment,2.1,No
TXN-00420,10/27/2024,10:14:00,CUST-0459,Male,43,36-45,Narayanganj,Tanbazar,Non-Member,Online,Food & Grocery,Chocolate Box,1,52.47,28.64,Flash Sale,25,13.12,39.35,10.71,27.22,Debit Card,3.2,No
TXN-01612,10/13/2023,12:18:00,CUST-0346,Female,47,46-60,Dhaka,Uttara,Silver,In-Store,Home & Garden,Candle Set,2,80.65,32.89,Clearance,20,32.26,129.04,63.26,49.02,Gift Card,4.3,No
TXN-01873,2/12/2023,13:04:00,CUST-0429,Male,63,60+,Sylhet,Ambarkhana,Platinum,In-Store,CLOTHING,T-Shirt,1,178.43,72.64,None,0,0,178.43,105.79,59.29,Gift Card,4,No
TXN-01331,1/29/2023,16:32:00,CUST-0057,Male,46,46-60,Chittagong,Agrabad,Bronze,Online,Toys & Kids,Doll,1,28.17,13.79,Flash Sale,15,4.23,23.94,10.15,42.4,Cash,3.1,No
TXN-01037,1/24/2023,18:43:00,CUST-0203,Male,55,46-60,Mymensingh,Ganginar Par,Gold,Mobile App,Beuty,Mascara,2,104.58,36.5,None,0,0,209.16,136.16,65.1,Debit Card,2.5,No
TXN-00966,6/26/2024,15:53:00,CUST-0014,Male,60,46-60,Rajshahi,Shaheb Bazar,Platinum,In-Store,Beauty,Shampoo,3,31.42,10.17,None,0,0,94.26,63.75,67.63,Credit Card,2.8,No
TXN-00990,10/31/2023,14:37:00,CUST-0026,Female,41,36-45,Rajshahi,Shaheb Bazar,Non-Member,Online,Beauty,Mascara,3,15.26,5.25,None,0,0,45.78,30.03,65.6,Debit Card,2.1,No
TXN-00362,7/3/2023,18:53:00,CUST-0202,Male,48,46-60,Narayanganj,Deobhog,Non-Member,Online,Electronics,Laptop,2,653.56,390.24,Clearance,20,261.42,1045.7,265.22,25.36,Credit Card,1.8,No
TXN-00462,11/25/2024,15:38:00,CUST-0249,Male,33,26-35,Mymensingh,Charpara,Gold,Online,Books & Stationery,Notebook,4,31.13,13.74,Clearance,5,6.23,118.29,63.33,53.54,Gift Card,1.8,No
TXN-01608,7/27/2023,9:50:00,CUST-0264,fEMALE,69,60+,Comilla,Kandirpar,Bronze,Online,Sprots,Bicycle Helmet,3,44.15,18.84,Flash Sale,20,26.49,105.96,49.44,46.66,Debit Card,1.3,No
TXN-01153,8/10/2023,18:42:00,CUST-0071,Female,26,26-35,Khulna,Boyra,Silver,Mobile App,Sports,Water Bottle,1,64.31,32.28,Weekend Deal,5,3.22,85.29,28.81,47.16,Gift Card,1.4,No
TXN-00022,7/9/2024,21:03:00,CUST-0269,Female,62,60+,Khulna,KDA Avenue,Gold,In-Store,Electronics,Laptop,2,1420.52,944.15,Flash Sale,10,284.1,2556.94,668.64,26.15,Creditcard,1,No
TXN-01876,4/6/2023,13:04:00,CUST-0265,Female,18,18-25,Khulna,Boyra,Silver,In-Store,Clothing,Jeans,5,236.81,102.86,None,0,0,1184.05,669.75,56.56,Debit Card,4.7,No
TXN-01275,9/20/2024,10:08:00,CUST-0430,Male,25,18-25,Rajshahi,Upashahar,?,Mobile App,Food & Grocery,Chocolate Box,1,31.74,19.94,Weekend Deal,25,7.93,23.81,3.87,16.25,Mobile Payment,2.6,No
TXN-01561,3/16/2023,9:19:00,CUST-0053,Male,61,60+,Chittagong,Nasirabad,Bronze,In-Store,Home & Garden,Curtains,1,87.92,39.56,None,0,0,87.92,48.36,55,Debit Card,2.2,No
TXN-00453,10/8/2024,17:01:00,CUST-0358,Female,59,46-60,Comilla,Kandirpar,Platinum,In-Store,Beauty,Serum,4,76.6,24.67,None,0,0,306.4,207.72,67.79,Cash,4.1,No
TXN-00486,4/13/2024,12:22:00,CUST-0409,Female,23,18-25,Mymensingh,Charpara,Gold,Mobile App,Toys & Kids,Puzzle,1,48.62,26.32,None,0,0,48.62,22.3,45.87,Cash,4.8,No
TXN-00996,2/7/2024,17:42:00,CUST-0188,Female,60,46-60,Chittagong,Nasirabad,Bronze,In-Store,Electrnics,Camera,1,831.66,470.5,Eid Sale,20,166.33,665.33,194.83,29.28,Cash,3.1,No
TXN-00213,11/25/2023,14:41:00,CUST-0013,Female,54,46-60,Rajshahi,Shaheb Bazar,Gold,Online,Home & Garden,Lamp,2,296.54,162.66,Clearance,25,148.27,444.81,119.49,26.86,Cash,4.7,No
TXN-00948,10/14/2024,16:05:00,CUST-0353,Male,,60+,Comilla,Kandirpar,Bronze,Mobile App,Food & Grocery,Chocolate Box,1,57.42,35.46,Weekend Deal,15,8.61,48.81,13.35,27.35,Gift Card,1.1,No
TXN-00101,7/25/2023,19:15:00,CUST-0017,Female,31,26-35,Khulna,Boyra,Gold,Mobile App,Toys & Kids,LEGO Set,2,138.52,61.1,Clearance,25,69.26,207.78,85.58,41.19,Cash,3.7,No
TXN-01814,5/7/2023,12:38:00,CUST-0215,Male,53,46-60,Mymensingh,Charpara,Bronze,In-Store,Beauty,Foundation,1,82.68,31.5,None,0,0,82.68,51.18,61.9,Credit Card,1.9,No
TXN-01128,3/9/2023,10:25:00,CUST-0148,Male,56,46-60,Chittagong,GEC Circle,Platinum,Online,Food & Grocery,Nuts Mix,1,47.51,28.67,None,0,0,47.51,18.84,39.65,Debit Card,1.5,No
TXN-00172,5/8/2024,11:04:00,CUST-0196,Female,46,46-60,Chittagong,Nasirabad,Silver,Online,Food & Grocery,Honey,1,49.01,27.1,Weekend Deal,5,2.45,46.56,19.46,41.8,Credit Card,2.1,No
TXN-01985,1/18/2023,13:27:00,CUST-0484,Female,60,46-60,Narayanganj,Deobhog,Silver,In-Store,Books & Stationery,Pen Set,1,78.51,28.76,Clearance,25,19.63,58.88,30.12,51.15,Mobile Payment,4.8,No
TXN-01679,12/19/2023,16:11:00,CUST-0383,Female,46,46-60,Dhaka,Motijheel,Non-Member,In-Store,Beauty,Lipstick,1,82.75,36.43,Flash Sale,15,12.41,70.34,33.91,48.21,Debit Card,,No
TXN-00794,12/12/2023,16:10:00,CUST-0338,Male,29,26-35,Sylhet,Zindabazar,Platinum,Online,Books & Stationery,Pen Set,1,18.52,7.48,Flash Sale,25,4.63,13.89,6.41,46.15,Gift Card,4.1,No
TXN-00702,3/13/2023,9:02:00,CUST-0350,Male,20,18-25,Rajshahi,Shaheb Bazar,Gold,Mobile App,Books & Stationery,Desk Organizer,1,69.66,25.26,Eid Sale,25,17.41,52.25,26.99,51.66,Gift Card,3.6,No
TXN-00237,7/27/2024,18:13:00,CUST-0006,Female,32,26-35,Narayanganj,Tanbazar,Gold,In-Store,Food & Grocery,Nuts Mix,1,18.99,10.35,Weekend Deal,15,2.85,16.14,5.79,35.87,Debit Card,2.4,No
